time	V(1)	V(5)	V(6)
7.056020005623417e-001	1.457135e+002	-1.880778e+001	1.880778e+001
7.065785630623417e-001	1.044356e+002	-1.334300e+001	1.334300e+001
7.075551255623417e-001	4.916179e+001	-6.278589e+000	6.278589e+000
7.085316880623417e-001	-1.270041e+001	1.627526e+000	-1.627526e+000
7.095082505623417e-001	-7.286057e+001	9.315814e+000	-9.315814e+000
7.104848130623417e-001	-1.232564e+002	1.575594e+001	-1.575594e+001
7.114613755623417e-001	-1.571340e+002	2.054191e+001	-2.054191e+001
7.118071947582789e-001	-1.642345e+002	2.165109e+001	-2.165109e+001
7.120650079308429e-001	-1.677193e+002	2.211909e+001	-2.211909e+001
7.123656641382170e-001	-1.697820e+002	2.237254e+001	-2.237254e+001
7.127000337741232e-001	-1.695168e+002	2.231746e+001	-2.231746e+001
7.130755996106095e-001	-1.660133e+002	2.177708e+001	-2.177708e+001
7.136844279260352e-001	-1.533325e+002	1.992050e+001	-1.992050e+001
7.145120588506762e-001	-1.233943e+002	1.598008e+001	-1.598008e+001
7.152084506825680e-001	-8.881834e+001	1.155844e+001	-1.155844e+001
7.158448039496973e-001	-5.183324e+001	6.755669e+000	-6.755669e+000
7.164814571062348e-001	-1.186016e+001	1.546349e+000	-1.546349e+000
7.171935441556497e-001	3.354519e+001	-4.309337e+000	4.309337e+000
7.181701066556497e-001	9.127662e+001	-1.166502e+001	1.166502e+001
7.191466691556497e-001	1.367757e+002	-1.766691e+001	1.766691e+001
7.198375291783090e-001	1.581608e+002	-2.074444e+001	2.074444e+001
7.201721368501244e-001	1.647460e+002	-2.171844e+001	2.171844e+001
7.204221640276132e-001	1.679618e+002	-2.214761e+001	2.214761e+001
7.207280017002911e-001	1.698660e+002	-2.238240e+001	2.238240e+001
7.210441661258614e-001	1.694633e+002	-2.230992e+001	2.230992e+001
7.214264968424597e-001	1.657673e+002	-2.173429e+001	2.173429e+001
7.220460941330147e-001	1.525396e+002	-1.974688e+001	1.974688e+001
7.230226566330147e-001	1.153103e+002	-1.473292e+001	1.473292e+001
7.239992191330147e-001	6.262770e+001	-7.999608e+000	7.999608e+000
7.249757816330147e-001	1.552097e+000	-1.939513e-001	1.939513e-001
7.259523441330147e-001	-5.973151e+001	7.637983e+000	-7.637983e+000
7.269289066330147e-001	-1.130102e+002	1.444660e+001	-1.444660e+001
7.279054691330147e-001	-1.511440e+002	1.970489e+001	-1.970489e+001
7.283339675898610e-001	-1.616922e+002	2.128892e+001	-2.128892e+001
7.286267198365498e-001	-1.664902e+002	2.195401e+001	-2.195401e+001
7.289053431533509e-001	-1.691757e+002	2.230551e+001	-2.230551e+001
7.292084323758415e-001	-1.699789e+002	2.241173e+001	-2.241173e+001
7.294846734605757e-001	-1.687798e+002	2.222173e+001	-2.222173e+001
7.299340047357749e-001	-1.629364e+002	2.130088e+001	-2.130088e+001
7.306594411814922e-001	-1.437833e+002	1.864580e+001	-1.864580e+001
7.314164757353528e-001	-1.124322e+002	1.459771e+001	-1.459771e+001
7.320866440099271e-001	-7.698927e+001	1.001774e+001	-1.001774e+001
7.327620952294028e-001	-3.632747e+001	4.729215e+000	-4.729215e+000
7.333931772786834e-001	3.834983e+000	-4.876910e-001	4.876910e-001
7.342215238855256e-001	5.586506e+001	-7.165672e+000	7.165672e+000
7.351980863855256e-001	1.099060e+002	-1.404568e+001	1.404568e+001
7.361746488855256e-001	1.492179e+002	-1.942324e+001	1.942324e+001
7.366431682746077e-001	1.612079e+002	-2.121020e+001	2.121020e+001
7.369420331076051e-001	1.662529e+002	-2.191804e+001	2.191804e+001
7.372170158594350e-001	1.690335e+002	-2.229459e+001	2.229459e+001
7.374690892046657e-001	1.699885e+002	-2.242142e+001	2.242142e+001
7.377385105906132e-001	1.693132e+002	-2.230069e+001	2.230069e+001
7.381381693600335e-001	1.651038e+002	-2.163080e+001	2.163080e+001
7.387852860647296e-001	1.504311e+002	-1.945533e+001	1.945533e+001
7.397618485647296e-001	1.118523e+002	-1.429095e+001	1.429095e+001
7.407384110647296e-001	5.828370e+001	-7.444427e+000	7.444427e+000
7.417149735647296e-001	-3.095745e+000	4.000381e-001	-4.000381e-001
7.426915360647296e-001	-6.406032e+001	8.191177e+000	-8.191177e+000
7.436680985647296e-001	-1.164399e+002	1.488487e+001	-1.488487e+001
7.446446610647296e-001	-1.532148e+002	2.000348e+001	-2.000348e+001
7.450305749018181e-001	-1.622744e+002	2.137702e+001	-2.137702e+001
7.453157797671594e-001	-1.667744e+002	2.199205e+001	-2.199205e+001
7.455989880770788e-001	-1.693370e+002	2.231457e+001	-2.231457e+001
7.459511556451814e-001	-1.698323e+002	2.236813e+001	-2.236813e+001
7.462751612464839e-001	-1.676472e+002	2.203643e+001	-2.203643e+001
7.468014880303465e-001	-1.588019e+002	2.067518e+001	-2.067518e+001
7.476463812921127e-001	-1.318121e+002	1.705556e+001	-1.705556e+001
7.483580977972008e-001	-9.863515e+001	1.282900e+001	-1.282900e+001
7.490022608345504e-001	-6.244643e+001	8.135942e+000	-8.135942e+000
7.496477112037266e-001	-2.251134e+001	2.932345e+000	-2.932345e+000
7.503047369394893e-001	1.948720e+001	-2.505728e+000	2.505728e+000
7.512296595510383e-001	7.601462e+001	-9.728151e+000	9.728151e+000
7.522062220510383e-001	1.256462e+002	-1.613311e+001	1.613311e+001
7.530603357034750e-001	1.554271e+002	-2.033185e+001	2.033185e+001
7.534240868687651e-001	1.633820e+002	-2.152759e+001	2.152759e+001
7.536942387925195e-001	1.673109e+002	-2.205985e+001	2.205985e+001
7.539868818703895e-001	1.696097e+002	-2.234111e+001	2.234111e+001
7.543497575225118e-001	1.695952e+002	-2.231808e+001	2.231808e+001
7.547147055755313e-001	1.663846e+002	-2.183125e+001	2.183125e+001
7.553066040323158e-001	1.545422e+002	-2.003772e+001	2.003772e+001
7.562510042827153e-001	1.201626e+002	-1.537255e+001	1.537255e+001
7.572275667827153e-001	6.883218e+001	-8.792591e+000	8.792591e+000
7.582041292827153e-001	8.277219e+000	-1.053441e+000	1.053441e+000
7.591806917827153e-001	-5.338700e+001	6.827169e+000	-6.827169e+000
7.601572542827153e-001	-1.078966e+002	1.379312e+001	-1.379312e+001
7.611338167827153e-001	-1.479465e+002	1.924530e+001	-1.924530e+001
7.616277433762462e-001	-1.608914e+002	2.116578e+001	-2.116578e+001
7.619305292188899e-001	-1.660974e+002	2.190156e+001	-2.190156e+001
7.622028941932956e-001	-1.689348e+002	2.228127e+001	-2.228127e+001
7.624782170937315e-001	-1.699943e+002	2.242266e+001	-2.242266e+001
7.627419035435644e-001	-1.692936e+002	2.230370e+001	-2.230370e+001
7.631436854330168e-001	-1.650192e+002	2.162187e+001	-2.162187e+001
7.637941673073689e-001	-1.501651e+002	1.949849e+001	-1.949849e+001
7.645890038990445e-001	-1.199509e+002	1.555202e+001	-1.555202e+001
7.652754403503103e-001	-8.512970e+001	1.106757e+001	-1.106757e+001
7.659699972588815e-001	-4.413696e+001	5.742505e+000	-5.742505e+000
7.666059565263109e-001	-3.890481e+000	5.129359e-001	-5.129359e-001
7.673988169326256e-001	4.632888e+001	-5.945715e+000	5.945715e+000
7.683753794326256e-001	1.020909e+002	-1.304701e+001	1.304701e+001
7.693519419326256e-001	1.441712e+002	-1.870423e+001	1.870423e+001
7.699172239502248e-001	1.599618e+002	-2.101907e+001	2.101907e+001
7.702312185713510e-001	1.656391e+002	-2.183657e+001	2.183657e+001
7.704956474858600e-001	1.686243e+002	-2.224191e+001	2.224191e+001
7.707518399111252e-001	1.699198e+002	-2.240504e+001	2.240504e+001
7.710530356839406e-001	1.694172e+002	-2.230710e+001	2.230710e+001
7.714409209642320e-001	1.655598e+002	-2.170187e+001	2.170187e+001
7.720693500375339e-001	1.518759e+002	-1.965495e+001	1.965495e+001
7.730459125375339e-001	1.142107e+002	-1.459240e+001	1.459240e+001
7.740224750375339e-001	6.123970e+001	-7.822234e+000	7.822234e+000
7.749990375375339e-001	6.168276e-002	-3.495314e-003	3.495314e-003
7.759756000375339e-001	-6.112460e+001	7.815994e+000	-7.815994e+000
7.769521625375339e-001	-1.141193e+002	1.458831e+001	-1.458831e+001
7.779287250375339e-001	-1.518204e+002	1.980276e+001	-1.980276e+001
7.783426887483643e-001	-1.618639e+002	2.131534e+001	-2.131534e+001
7.786332384780950e-001	-1.665741e+002	2.196522e+001	-2.196522e+001
7.789131896086473e-001	-1.692244e+002	2.231023e+001	-2.231023e+001
7.792223639882744e-001	-1.699625e+002	2.240603e+001	-2.240603e+001
7.795073570760656e-001	-1.685998e+002	2.219175e+001	-2.219175e+001
7.799708311260882e-001	-1.622475e+002	2.119566e+001	-2.119566e+001
7.807183983228457e-001	-1.417321e+002	1.837865e+001	-1.837865e+001
7.814525758937038e-001	-1.106865e+002	1.438162e+001	-1.438162e+001
7.821172847437043e-001	-7.523338e+001	9.791974e+000	-9.791974e+000
7.827863421865319e-001	-3.480792e+001	4.532162e+000	-4.532162e+000
7.834182079471733e-001	5.438558e+000	-6.923291e-001	6.923291e-001
7.842890794147824e-001	5.993559e+001	-7.679999e+000	7.679999e+000
7.852656419147824e-001	1.131730e+002	-1.446319e+001	1.446319e+001
7.862422044147824e-001	1.512436e+002	-1.971509e+001	1.971509e+001
7.866685775123570e-001	1.617174e+002	-2.128860e+001	2.128860e+001
7.869610071452646e-001	1.665025e+002	-2.195145e+001	2.195145e+001
7.872398244252368e-001	1.691829e+002	-2.230201e+001	2.230201e+001
7.875438039935925e-001	1.699768e+002	-2.240673e+001	2.240673e+001
7.878213256035761e-001	1.687542e+002	-2.221325e+001	2.221325e+001
7.882727270244090e-001	1.628376e+002	-2.128155e+001	2.128155e+001
7.890014077784363e-001	1.434874e+002	-1.850417e+001	1.850417e+001
7.899779702784363e-001	1.010622e+002	-1.291188e+001	1.291188e+001
7.909545327784363e-001	4.509331e+001	-5.758651e+000	5.758651e+000
7.919310952784363e-001	-1.691878e+001	2.166599e+000	-2.166599e+000
7.929076577784363e-001	-7.666351e+001	9.801775e+000	-9.801775e+000
7.938842202784363e-001	-1.261342e+002	1.620400e+001	-1.620400e+001
7.947316927850808e-001	-1.555486e+002	2.035428e+001	-2.035428e+001
7.950941933968532e-001	-1.634427e+002	2.154029e+001	-2.154029e+001
7.953634894311100e-001	-1.673402e+002	2.206798e+001	-2.206798e+001
7.956566803422400e-001	-1.696232e+002	2.234738e+001	-2.234738e+001
7.960175926629175e-001	-1.695900e+002	2.232196e+001	-2.232196e+001
7.963832731302604e-001	-1.663595e+002	2.183150e+001	-2.183150e+001
7.969763404616292e-001	-1.544601e+002	2.007356e+001	-2.007356e+001
7.978110764970915e-001	-1.248967e+002	1.616983e+001	-1.616983e+001
7.985113599213571e-001	-9.047501e+001	1.177260e+001	-1.177260e+001
7.991487540791502e-001	-5.362349e+001	6.988635e+000	-6.988635e+000
7.997865488419195e-001	-1.366500e+001	1.781451e+000	-1.781451e+000
8.005330980244503e-001	3.393592e+001	-4.356067e+000	4.356067e+000
8.015096605244503e-001	9.161269e+001	-1.170800e+001	1.170800e+001
8.024862230244503e-001	1.370121e+002	-1.769984e+001	1.769984e+001
8.031733125755418e-001	1.582183e+002	-2.075321e+001	2.075321e+001
8.035072816937428e-001	1.647746e+002	-2.172227e+001	2.172227e+001
8.037576996085801e-001	1.679835e+002	-2.215004e+001	2.215004e+001
8.040654109211537e-001	1.698762e+002	-2.238393e+001	2.238393e+001
8.043790163327655e-001	1.694556e+002	-2.230948e+001	2.230948e+001
8.047622970985388e-001	1.657321e+002	-2.172882e+001	2.172882e+001
8.053834056495390e-001	1.524269e+002	-1.973129e+001	1.973129e+001
8.063599681495390e-001	1.151228e+002	-1.470899e+001	1.470899e+001
8.073365306495390e-001	6.239061e+001	-7.969339e+000	7.969339e+000
8.083130931495390e-001	1.297150e+000	-1.614024e-001	1.614024e-001
8.092896556495390e-001	-5.997014e+001	7.668446e+000	-7.668446e+000
8.102662181495390e-001	-1.132006e+002	1.447089e+001	-1.447089e+001
8.112427806495390e-001	-1.512605e+002	1.972171e+001	-1.972171e+001
8.116687937169799e-001	-1.617217e+002	2.129343e+001	-2.129343e+001
8.119611687188912e-001	-1.665046e+002	2.195591e+001	-2.195591e+001
8.122400188623132e-001	-1.691841e+002	2.230630e+001	-2.230630e+001
8.125441492339943e-001	-1.699765e+002	2.241077e+001	-2.241077e+001
8.128218877351093e-001	-1.687499e+002	2.221669e+001	-2.221669e+001
8.132736397608061e-001	-1.628208e+002	2.128315e+001	-2.128315e+001
8.140028698134897e-001	-1.434371e+002	1.860679e+001	-1.860679e+001
8.147424625699125e-001	-1.127849e+002	1.465092e+001	-1.465092e+001
8.154109377492997e-001	-7.750535e+001	1.008575e+001	-1.008575e+001
8.160843466432901e-001	-3.702097e+001	4.819599e+000	-4.819599e+000
8.167182567683227e-001	3.306123e+000	-4.155591e-001	4.155591e-001
8.175931805887693e-001	5.817883e+001	-7.453860e+000	7.453860e+000
8.185697430887693e-001	1.117682e+002	-1.428369e+001	1.428369e+001
8.195463055887693e-001	1.503790e+002	-1.959029e+001	1.959029e+001
8.199909315809447e-001	1.614991e+002	-2.125501e+001	2.125501e+001
8.202861382451683e-001	1.663957e+002	-2.193716e+001	2.193716e+001
8.205632918650061e-001	1.691198e+002	-2.230238e+001	2.230238e+001
8.208298070388995e-001	1.699998e+002	-2.242349e+001	2.242349e+001
8.210820226743845e-001	1.692534e+002	-2.229704e+001	2.229704e+001
8.214880499876028e-001	1.648479e+002	-2.159109e+001	2.159109e+001
8.221452564278297e-001	1.496283e+002	-1.934474e+001	1.934474e+001
8.231218189278297e-001	1.105611e+002	-1.412595e+001	1.412595e+001
8.240983814278297e-001	5.667713e+001	-7.239132e+000	7.239132e+000
8.250749439278297e-001	-4.802404e+000	6.181159e-001	-6.181159e-001
8.260515064278297e-001	-6.563834e+001	8.392808e+000	-8.392808e+000
8.270280689278297e-001	-1.176778e+002	1.504302e+001	-1.504302e+001
8.280046314278297e-001	-1.539467e+002	2.010372e+001	-2.010372e+001
8.283833318646502e-001	-1.626410e+002	2.142821e+001	-2.142821e+001
8.286636614136826e-001	-1.669526e+002	2.201591e+001	-2.201591e+001
8.289498835408097e-001	-1.694326e+002	2.231855e+001	-2.231855e+001
8.293359408227938e-001	-1.696540e+002	2.232592e+001	-2.232592e+001
8.296922267389201e-001	-1.666741e+002	2.188117e+001	-2.188117e+001
8.302702895897489e-001	-1.554973e+002	2.018305e+001	-2.018305e+001
8.311938830979363e-001	-1.227241e+002	1.584227e+001	-1.584227e+001
8.319069412342280e-001	-8.707294e+001	1.132911e+001	-1.132911e+001
8.325318864096291e-001	-5.058561e+001	6.596440e+000	-6.596440e+000
8.331567046295574e-001	-1.131150e+001	1.477365e+000	-1.477365e+000
8.339409412455938e-001	3.860103e+001	-4.952600e+000	4.952600e+000
8.349175037455938e-001	9.559854e+001	-1.221737e+001	1.221737e+001
8.358940662455938e-001	1.397845e+002	-1.808693e+001	1.808693e+001
8.365358119755374e-001	1.588925e+002	-2.085579e+001	2.085579e+001
8.368622035565357e-001	1.651095e+002	-2.176651e+001	2.176651e+001
8.371179166543005e-001	1.682395e+002	-2.218056e+001	2.218056e+001
8.374352273198837e-001	1.699493e+002	-2.239695e+001	2.239695e+001
8.377259211506906e-001	1.693838e+002	-2.230507e+001	2.230507e+001
8.381177000409017e-001	1.654115e+002	-2.167874e+001	2.167874e+001
8.387523142109042e-001	1.514037e+002	-1.958967e+001	1.958967e+001
8.397288767109042e-001	1.134349e+002	-1.449326e+001	1.449326e+001
8.407054392109042e-001	6.026419e+001	-7.697583e+000	7.697583e+000
8.416820017109042e-001	-9.827943e-001	1.299647e-001	-1.299647e-001
8.426585642109042e-001	-6.209807e+001	7.940374e+000	-7.940374e+000
8.436351267109042e-001	-1.148913e+002	1.468694e+001	-1.468694e+001
8.446116892109042e-001	-1.522875e+002	1.987048e+001	-1.987048e+001
8.450154595390375e-001	-1.619830e+002	2.133367e+001	-2.133367e+001
8.453044696979298e-001	-1.666323e+002	2.197299e+001	-2.197299e+001
8.455853539845868e-001	-1.692577e+002	2.231340e+001	-2.231340e+001
8.458987911617019e-001	-1.699482e+002	2.240162e+001	-2.240162e+001
8.461899153541507e-001	-1.684663e+002	2.216966e+001	-2.216966e+001
8.466632882641507e-001	-1.617464e+002	2.111938e+001	-2.111938e+001
8.474262973509934e-001	-1.402558e+002	1.818959e+001	-1.818959e+001
8.481384370670257e-001	-1.097499e+002	1.426955e+001	-1.426955e+001
8.487990258440081e-001	-7.436583e+001	9.681051e+000	-9.681051e+000
8.494632779952244e-001	-3.416347e+001	4.448759e+000	-4.448759e+000
8.500970026875773e-001	6.215370e+000	-7.892058e-001	7.892058e-001
8.510108456443422e-001	6.322692e+001	-8.093162e+000	8.093162e+000
8.519874081443422e-001	1.157834e+002	-1.479680e+001	1.479680e+001
8.529639706443422e-001	1.528233e+002	-1.994421e+001	1.994421e+001
8.533558824874498e-001	1.621203e+002	-2.135068e+001	2.135068e+001
8.536431065860552e-001	1.666993e+002	-2.197782e+001	2.197782e+001
8.539250785714623e-001	1.692954e+002	-2.230564e+001	2.230564e+001
8.542755463380566e-001	1.698568e+002	-2.236919e+001	2.236919e+001
8.545939382446552e-001	1.677994e+002	-2.205678e+001	2.205678e+001
8.551112414783474e-001	1.593350e+002	-2.075099e+001	2.075099e+001
8.559422716646320e-001	1.333143e+002	-1.712871e+001	1.712871e+001
8.569188341646320e-001	8.641744e+001	-1.104016e+001	1.104016e+001
8.578953966646320e-001	2.793937e+001	-3.566342e+000	3.566342e+000
8.588719591646320e-001	-3.428299e+001	4.385694e+000	-4.385694e+000
8.598485216646320e-001	-9.191093e+001	1.175026e+001	-1.175026e+001
8.608250841646320e-001	-1.372215e+002	1.773316e+001	-1.773316e+001
8.615088211120361e-001	-1.582692e+002	2.076510e+001	-2.076510e+001
8.618422235760291e-001	-1.647999e+002	2.172976e+001	-2.172976e+001
8.620930366143630e-001	-1.680032e+002	2.215634e+001	-2.215634e+001
8.624025023132251e-001	-1.698852e+002	2.238941e+001	-2.238941e+001
8.627137481239816e-001	-1.694484e+002	2.231318e+001	-2.231318e+001
8.630979047341381e-001	-1.656996e+002	2.172788e+001	-2.172788e+001
8.637204062601055e-001	-1.523227e+002	1.979486e+001	-1.979486e+001
8.645147380968117e-001	-1.232762e+002	1.598147e+001	-1.598147e+001
8.652062284891379e-001	-8.893974e+001	1.155979e+001	-1.155979e+001
8.659066502821672e-001	-4.804459e+001	6.249547e+000	-6.249547e+000
8.665467656067217e-001	-7.681662e+000	1.006090e+000	-1.006090e+000
8.673673865920769e-001	4.438760e+001	-5.692105e+000	5.692105e+000
8.683439490920769e-001	1.004731e+002	-1.284031e+001	1.284031e+001
8.693205115920769e-001	1.430938e+002	-1.855205e+001	1.855205e+001
8.699051627243982e-001	1.596985e+002	-2.097883e+001	2.097883e+001
8.702222564988597e-001	1.655089e+002	-2.181936e+001	2.181936e+001
8.704845004202388e-001	1.685321e+002	-2.222843e+001	2.222843e+001
8.707493535962727e-001	1.699148e+002	-2.240202e+001	2.240202e+001
8.710521108068755e-001	1.694221e+002	-2.230744e+001	2.230744e+001
8.714394169535266e-001	1.655817e+002	-2.170533e+001	2.170533e+001
8.720669256503015e-001	1.519456e+002	-1.966465e+001	1.966465e+001
8.730434881503015e-001	1.143258e+002	-1.460714e+001	1.460714e+001
8.740200506503015e-001	6.138462e+001	-7.840795e+000	7.840795e+000
8.749966131503015e-001	2.170580e-001	-2.339184e-002	2.339184e-002
8.759731756503015e-001	-6.097959e+001	7.797423e+000	-7.797423e+000
8.769497381503015e-001	-1.140041e+002	1.457355e+001	-1.457355e+001
8.779263006503015e-001	-1.517504e+002	1.979259e+001	-1.979259e+001
8.783417801905413e-001	-1.618461e+002	2.131256e+001	-2.131256e+001
8.786325592166981e-001	-1.665654e+002	2.196402e+001	-2.196402e+001
8.789123717194015e-001	-1.692194e+002	2.230971e+001	-2.230971e+001
8.792209118666757e-001	-1.699644e+002	2.240662e+001	-2.240662e+001
8.795049927554854e-001	-1.686191e+002	2.219491e+001	-2.219491e+001
8.799669934105200e-001	-1.623208e+002	2.120679e+001	-2.120679e+001
8.807122587423362e-001	-1.419490e+002	1.841588e+001	-1.841588e+001
8.814291987392212e-001	-1.118193e+002	1.453562e+001	-1.453562e+001
8.820933877804702e-001	-7.660369e+001	9.970568e+000	-9.970568e+000
8.827617738838405e-001	-3.634759e+001	4.732491e+000	-4.732491e+000
8.833975574535292e-001	4.115625e+000	-5.168769e-001	5.168769e-001
8.843158261310361e-001	6.153660e+001	-7.875781e+000	7.875781e+000
8.852923886310361e-001	1.144463e+002	-1.462595e+001	1.462595e+001
8.862689511310361e-001	1.520186e+002	-1.982735e+001	1.982735e+001
8.866786044527428e-001	1.619144e+002	-2.131897e+001	2.131897e+001
8.869685026596877e-001	1.665988e+002	-2.196437e+001	2.196437e+001
8.872488481857604e-001	1.692386e+002	-2.230745e+001	2.230745e+001
8.875598255919526e-001	1.699568e+002	-2.240007e+001	2.240007e+001
8.878474119332902e-001	1.685440e+002	-2.217838e+001	2.217838e+001
8.883150737656494e-001	1.620374e+002	-2.115952e+001	2.115952e+001
8.890691786687260e-001	1.411116e+002	-1.818132e+001	1.818132e+001
8.900457411687260e-001	9.753713e+001	-1.246137e+001	1.246137e+001
8.910223036687260e-001	4.089130e+001	-5.221657e+000	5.221657e+000
8.919988661687260e-001	-2.123455e+001	2.718111e+000	-2.718111e+000
8.929754286687260e-001	-8.051468e+001	1.029389e+001	-1.029389e+001
8.939519911687260e-001	-1.290047e+002	1.659719e+001	-1.659719e+001
8.947595214513296e-001	-1.562596e+002	2.046111e+001	-2.046111e+001
8.951146280663596e-001	-1.637981e+002	2.158994e+001	-2.158994e+001
8.953788494597570e-001	-1.675108e+002	2.209091e+001	-2.209091e+001
8.956753131947640e-001	-1.696984e+002	2.235907e+001	-2.235907e+001
8.960245414607777e-001	-1.695585e+002	2.231997e+001	-2.231997e+001
8.963945770552125e-001	-1.662089e+002	2.180774e+001	-2.180774e+001
8.969945916207744e-001	-1.539679e+002	2.001515e+001	-2.001515e+001
8.978049459752464e-001	-1.251629e+002	1.621665e+001	-1.621665e+001
8.985020100159202e-001	-9.098177e+001	1.182175e+001	-1.182175e+001
8.992085943900914e-001	-4.997086e+001	6.498972e+000	-6.498972e+000
8.998491183063012e-001	-9.664566e+000	1.263563e+000	-1.263563e+000
9.006748860217222e-001	4.278729e+001	-5.485781e+000	5.485781e+000
9.016514485217222e-001	9.913281e+001	-1.266905e+001	1.266905e+001
9.026280110217222e-001	1.421931e+002	-1.842513e+001	1.842513e+001
9.032285473756254e-001	1.594788e+002	-2.094527e+001	2.094527e+001
9.035482028842744e-001	1.654002e+002	-2.180498e+001	2.180498e+001
9.038086437685960e-001	1.684539e+002	-2.221703e+001	2.221703e+001
9.040806380754181e-001	1.699106e+002	-2.239948e+001	2.239948e+001
9.043846819580953e-001	1.694261e+002	-2.230770e+001	2.230770e+001
9.047715108338471e-001	1.655997e+002	-2.170815e+001	2.170815e+001
9.053982609584458e-001	1.520030e+002	-1.967260e+001	1.967260e+001
9.063748234584458e-001	1.144205e+002	-1.461926e+001	1.461926e+001
9.073513859584458e-001	6.150401e+001	-7.856069e+000	7.856069e+000
9.083279484584458e-001	3.451083e-001	-3.977131e-002	3.977131e-002
9.093045109584458e-001	-6.086005e+001	7.782131e+000	-7.782131e+000
9.102810734584458e-001	-1.139091e+002	1.456139e+001	-1.456139e+001
9.112576359584458e-001	-1.516927e+002	1.978420e+001	-1.978420e+001
9.116743646446682e-001	-1.618314e+002	2.131028e+001	-2.131028e+001
9.119653326961823e-001	-1.665583e+002	2.196304e+001	-2.196304e+001
9.122450309868133e-001	-1.692153e+002	2.230929e+001	-2.230929e+001
9.125530484180681e-001	-1.699660e+002	2.240711e+001	-2.240711e+001
9.128363775003936e-001	-1.686349e+002	2.219753e+001	-2.219753e+001
9.132971637093387e-001	-1.623809e+002	2.121594e+001	-2.121594e+001
9.140405310709248e-001	-1.421272e+002	1.844254e+001	-1.844254e+001
9.147518809357566e-001	-1.123326e+002	1.460448e+001	-1.460448e+001
9.154161011885975e-001	-7.721067e+001	1.004955e+001	-1.004955e+001
9.160844978770413e-001	-3.701151e+001	4.818777e+000	-4.818777e+000
9.167225577534707e-001	3.581710e+000	-4.465294e-001	4.465294e-001
9.176551840602530e-001	6.189637e+001	-7.919006e+000	7.919006e+000
9.186317465602530e-001	1.147316e+002	-1.466241e+001	1.466241e+001
9.196083090602530e-001	1.521911e+002	-1.985238e+001	1.985238e+001
9.200141940156662e-001	1.619584e+002	-2.132576e+001	2.132576e+001
9.203035232266518e-001	1.666203e+002	-2.196726e+001	2.196726e+001
9.205842137936110e-001	1.692508e+002	-2.230864e+001	2.230864e+001
9.208967669509496e-001	1.699514e+002	-2.239845e+001	2.239845e+001
9.211866196696519e-001	1.684945e+002	-2.217020e+001	2.217020e+001
9.216579403500946e-001	1.618515e+002	-2.113126e+001	2.113126e+001
9.224177513426694e-001	1.405646e+002	-1.810715e+001	1.810715e+001
9.233943138426694e-001	9.673561e+001	-1.235894e+001	1.235894e+001
9.243708763426694e-001	3.994264e+001	-5.100430e+000	5.100430e+000
9.253474388426694e-001	-2.220322e+001	2.841890e+000	-2.841890e+000
9.263240013426694e-001	-8.137352e+001	1.040363e+001	-1.040363e+001
9.273005638426694e-001	-1.296386e+002	1.668426e+001	-1.668426e+001
9.280990614455461e-001	-1.564159e+002	2.048462e+001	-2.048462e+001
9.284525248985669e-001	-1.638761e+002	2.160085e+001	-2.160085e+001
9.287156152847260e-001	-1.675482e+002	2.209593e+001	-2.209593e+001
9.290128141618314e-001	-1.697141e+002	2.236154e+001	-2.236154e+001
9.293594283500736e-001	-1.695513e+002	2.231951e+001	-2.231951e+001
9.297304375169488e-001	-1.661748e+002	2.180237e+001	-2.180237e+001
9.303320043553883e-001	-1.538568e+002	2.000287e+001	-2.000287e+001
9.311347074016343e-001	-1.253177e+002	1.624051e+001	-1.624051e+001
9.318308932019820e-001	-9.122256e+001	1.185359e+001	-1.185359e+001
9.325364320507321e-001	-5.030741e+001	6.542820e+000	-6.542820e+000
9.331780277933989e-001	-9.947612e+000	1.300771e+000	-1.300771e+000
9.340198592469940e-001	4.350885e+001	-5.576398e+000	5.576398e+000
9.349964217469940e-001	9.973788e+001	-1.274638e+001	1.274638e+001
9.359729842469940e-001	1.426006e+002	-1.848254e+001	1.848254e+001
9.365663672773108e-001	1.595781e+002	-2.096047e+001	2.096047e+001
9.368848669099053e-001	1.654494e+002	-2.181151e+001	2.181151e+001
9.371461209960973e-001	1.684894e+002	-2.222222e+001	2.222222e+001
9.374148951685747e-001	1.699125e+002	-2.240065e+001	2.240065e+001
9.377183589377955e-001	1.694243e+002	-2.230761e+001	2.230761e+001
9.381054030029036e-001	1.655916e+002	-2.170690e+001	2.170690e+001
9.387324951573007e-001	1.519771e+002	-1.966904e+001	1.966904e+001
9.397090576573007e-001	1.143778e+002	-1.461382e+001	1.461382e+001
9.406856201573007e-001	6.145019e+001	-7.849203e+000	7.849203e+000
9.416621826573007e-001	2.873732e-001	-3.240737e-002	3.240737e-002
9.426387451573007e-001	-6.091395e+001	7.789005e+000	-7.789005e+000
9.436153076573007e-001	-1.139519e+002	1.456685e+001	-1.456685e+001
9.445918701573007e-001	-1.517187e+002	1.978796e+001	-1.978796e+001
9.450080356427987e-001	-1.618380e+002	2.131129e+001	-2.131129e+001
9.452989184609031e-001	-1.665615e+002	2.196346e+001	-2.196346e+001
9.455786682432004e-001	-1.692171e+002	2.230946e+001	-2.230946e+001
9.458869213580996e-001	-1.699653e+002	2.240687e+001	-2.240687e+001
