time	V(7)	V(8)
7.452994529002497e-001	2.186425e+001	-2.186425e+001
7.455793117271005e-001	2.186432e+001	-2.186432e+001
7.458880638384275e-001	2.186452e+001	-2.186452e+001
7.461724495890852e-001	2.186468e+001	-2.186468e+001
7.466349426783734e-001	2.186475e+001	-2.186475e+001
7.473809774310083e-001	2.186475e+001	-2.186475e+001
7.481276972500963e-001	2.186475e+001	-2.186475e+001
7.487933483850083e-001	2.186475e+001	-2.186475e+001
7.494635470833595e-001	2.186475e+001	-2.186475e+001
7.500931146502400e-001	2.186475e+001	-2.186475e+001
7.509286858752713e-001	2.186475e+001	-2.186475e+001
7.519052483752713e-001	2.186475e+001	-2.186475e+001
7.528818108752713e-001	2.186475e+001	-2.186475e+001
7.533250814606163e-001	2.186475e+001	-2.186475e+001
7.536200814046988e-001	2.186476e+001	-2.186476e+001
7.538973584009943e-001	2.186482e+001	-2.186482e+001
7.541942538298923e-001	2.186501e+001	-2.186501e+001
7.544615870432859e-001	2.186516e+001	-2.186516e+001
7.548965094439112e-001	2.186523e+001	-2.186523e+001
7.555993190422947e-001	2.186523e+001	-2.186523e+001
7.565758815422947e-001	2.186523e+001	-2.186523e+001
7.575524440422947e-001	2.186523e+001	-2.186523e+001
7.585290065422947e-001	2.186523e+001	-2.186523e+001
7.595055690422947e-001	2.186523e+001	-2.186523e+001
7.604821315422947e-001	2.186523e+001	-2.186523e+001
7.614586940422947e-001	2.186523e+001	-2.186523e+001
7.618052186111792e-001	2.186523e+001	-2.186523e+001
7.620635198097731e-001	2.186525e+001	-2.186525e+001
7.623638544224005e-001	2.186534e+001	-2.186534e+001
7.626993596587136e-001	2.186544e+001	-2.186544e+001
7.630745031357263e-001	2.186549e+001	-2.186549e+001
7.636826586415157e-001	2.186551e+001	-2.186551e+001
7.645087960341560e-001	2.186551e+001	-2.186551e+001
7.652052189092330e-001	2.186551e+001	-2.186551e+001
7.658419149504326e-001	2.186551e+001	-2.186551e+001
7.664789323416514e-001	2.186551e+001	-2.186551e+001
7.671987203738788e-001	2.186551e+001	-2.186551e+001
7.681752828738788e-001	2.186551e+001	-2.186551e+001
7.691518453738788e-001	2.186551e+001	-2.186551e+001
7.698395680885305e-001	2.186551e+001	-2.186551e+001
7.701736443426717e-001	2.186551e+001	-2.186551e+001
7.704239875680385e-001	2.186554e+001	-2.186554e+001
7.707313672721371e-001	2.186565e+001	-2.186565e+001
7.710454186608449e-001	2.186577e+001	-2.186577e+001
7.714285338690409e-001	2.186583e+001	-2.186583e+001
7.720493790846001e-001	2.186583e+001	-2.186583e+001
7.730259415846001e-001	2.186583e+001	-2.186583e+001
7.740025040846001e-001	2.186583e+001	-2.186583e+001
7.749790665846001e-001	2.186583e+001	-2.186583e+001
7.759556290846001e-001	2.186583e+001	-2.186583e+001
7.769321915846001e-001	2.186583e+001	-2.186583e+001
7.779087540846001e-001	2.186583e+001	-2.186583e+001
7.783352002805175e-001	2.186583e+001	-2.186583e+001
7.786276410060398e-001	2.186584e+001	-2.186584e+001
7.789064516138503e-001	2.186590e+001	-2.186590e+001
7.792104005633467e-001	2.186610e+001	-2.186610e+001
7.794878781361369e-001	2.186627e+001	-2.186627e+001
7.799392083697269e-001	2.186634e+001	-2.186634e+001
7.806677775876217e-001	2.186634e+001	-2.186634e+001
7.814201402021838e-001	2.186634e+001	-2.186634e+001
7.820894550386484e-001	2.186634e+001	-2.186634e+001
7.827638973344645e-001	2.186634e+001	-2.186634e+001
7.833953707150079e-001	2.186634e+001	-2.186634e+001
7.842343651484153e-001	2.186634e+001	-2.186634e+001
7.852109276484153e-001	2.186634e+001	-2.186634e+001
7.861874901484153e-001	2.186634e+001	-2.186634e+001
7.866480082543369e-001	2.186634e+001	-2.186634e+001
7.869456450326058e-001	2.186634e+001	-2.186634e+001
7.872213539207736e-001	2.186639e+001	-2.186639e+001
7.874782681097533e-001	2.186654e+001	-2.186654e+001
7.877419225063526e-001	2.186669e+001	-2.186669e+001
7.881437162609618e-001	2.186676e+001	-2.186676e+001
7.887942169375483e-001	2.186676e+001	-2.186676e+001
7.897707794375483e-001	2.186676e+001	-2.186676e+001
7.907473419375483e-001	2.186676e+001	-2.186676e+001
7.917239044375483e-001	2.186676e+001	-2.186676e+001
7.927004669375483e-001	2.186676e+001	-2.186676e+001
7.936770294375483e-001	2.186676e+001	-2.186676e+001
7.946535919375483e-001	2.186676e+001	-2.186676e+001
7.950370825072231e-001	2.186676e+001	-2.186676e+001
7.953206521557387e-001	2.186676e+001	-2.186676e+001
7.956048667976875e-001	2.186680e+001	-2.186680e+001
7.959584134413932e-001	2.186691e+001	-2.186691e+001
7.962869744700423e-001	2.186700e+001	-2.186700e+001
7.968206182302159e-001	2.186704e+001	-2.186704e+001
7.976767240212305e-001	2.186704e+001	-2.186704e+001
7.983888824905198e-001	2.186704e+001	-2.186704e+001
7.990305655900185e-001	2.186704e+001	-2.186704e+001
7.996732585187988e-001	2.186704e+001	-2.186704e+001
8.003499984694429e-001	2.186704e+001	-2.186704e+001
8.012907290514499e-001	2.186704e+001	-2.186704e+001
8.022672915514499e-001	2.186704e+001	-2.186704e+001
8.030854865509750e-001	2.186704e+001	-2.186704e+001
8.034425466379604e-001	2.186704e+001	-2.186704e+001
8.037081110815806e-001	2.186705e+001	-2.186705e+001
8.040037045435613e-001	2.186709e+001	-2.186709e+001
8.043560322678266e-001	2.186716e+001	-2.186716e+001
8.047249131464138e-001	2.186720e+001	-2.186720e+001
8.053230862629472e-001	2.186721e+001	-2.186721e+001
8.062768874746643e-001	2.186721e+001	-2.186721e+001
8.072534499746643e-001	2.186721e+001	-2.186721e+001
8.082300124746643e-001	2.186721e+001	-2.186721e+001
8.092065749746643e-001	2.186721e+001	-2.186721e+001
8.101831374746643e-001	2.186721e+001	-2.186721e+001
8.111596999746643e-001	2.186721e+001	-2.186721e+001
8.116375274408294e-001	2.186721e+001	-2.186721e+001
8.119378248931071e-001	2.186721e+001	-2.186721e+001
8.122119587654023e-001	2.186727e+001	-2.186727e+001
8.124655289343097e-001	2.186743e+001	-2.186743e+001
8.127371871340476e-001	2.186759e+001	-2.186759e+001
8.131360176918570e-001	2.186767e+001	-2.186767e+001
8.137818212701549e-001	2.186767e+001	-2.186767e+001
8.145769019735658e-001	2.186767e+001	-2.186767e+001
8.152641955090635e-001	2.186767e+001	-2.186767e+001
8.159597539454225e-001	2.186767e+001	-2.186767e+001
8.165963684573505e-001	2.186767e+001	-2.186767e+001
8.173932162627523e-001	2.186767e+001	-2.186767e+001
