time	V(9)	V(10)
1.034534964601248e-001	1.000752e+001	-1.000752e+001
1.038990422084874e-001	1.000817e+001	-1.000817e+001
1.041972438840162e-001	1.000860e+001	-1.000860e+001
1.044664556908120e-001	1.000891e+001	-1.000891e+001
1.049044179518523e-001	1.000917e+001	-1.000917e+001
1.056120076865271e-001	1.000914e+001	-1.000914e+001
1.065885701865271e-001	1.000875e+001	-1.000875e+001
1.075195565716901e-001	1.000832e+001	-1.000832e+001
1.084961190716901e-001	1.000786e+001	-1.000786e+001
1.094726815716901e-001	1.000742e+001	-1.000742e+001
1.104492440716901e-001	1.000714e+001	-1.000714e+001
1.114258065716901e-001	1.000719e+001	-1.000719e+001
1.115391364188014e-001	1.000727e+001	-1.000727e+001
1.117657961130240e-001	1.000755e+001	-1.000755e+001
1.122191155014692e-001	1.000820e+001	-1.000820e+001
1.124735318708976e-001	1.000857e+001	-1.000857e+001
1.127401620109183e-001	1.000889e+001	-1.000889e+001
1.131408541775263e-001	1.000916e+001	-1.000916e+001
1.137896090140238e-001	1.000918e+001	-1.000918e+001
1.147661715140238e-001	1.000881e+001	-1.000881e+001
1.154983316637035e-001	1.000846e+001	-1.000846e+001
1.161025490674755e-001	1.000818e+001	-1.000818e+001
1.167033588036976e-001	1.000790e+001	-1.000790e+001
1.172583628567861e-001	1.000765e+001	-1.000765e+001
1.182349253567861e-001	1.000721e+001	-1.000721e+001
1.192114878567861e-001	1.000693e+001	-1.000693e+001
1.198629440156710e-001	1.000705e+001	-1.000705e+001
1.199687195928543e-001	1.000715e+001	-1.000715e+001
1.201802707472210e-001	1.000746e+001	-1.000746e+001
1.206033730559542e-001	1.000812e+001	-1.000812e+001
1.209565693352126e-001	1.000863e+001	-1.000863e+001
1.212839729468193e-001	1.000896e+001	-1.000896e+001
1.218157581249974e-001	1.000912e+001	-1.000912e+001
1.226690182913129e-001	1.000892e+001	-1.000892e+001
1.236204737474267e-001	1.000851e+001	-1.000851e+001
1.245970362474267e-001	1.000805e+001	-1.000805e+001
1.255735987474267e-001	1.000761e+001	-1.000761e+001
1.265501612474267e-001	1.000717e+001	-1.000717e+001
1.275267237474267e-001	1.000690e+001	-1.000690e+001
1.281892066347839e-001	1.000702e+001	-1.000702e+001
1.282955005316204e-001	1.000712e+001	-1.000712e+001
1.285080883252933e-001	1.000744e+001	-1.000744e+001
1.289332639126391e-001	1.000810e+001	-1.000810e+001
1.292856526151253e-001	1.000862e+001	-1.000862e+001
1.296103886225995e-001	1.000895e+001	-1.000895e+001
1.301378889277083e-001	1.000912e+001	-1.000912e+001
1.309845822380800e-001	1.000894e+001	-1.000894e+001
1.317829648181539e-001	1.000859e+001	-1.000859e+001
1.324290324498816e-001	1.000829e+001	-1.000829e+001
1.330258806137198e-001	1.000801e+001	-1.000801e+001
1.335256339475476e-001	1.000778e+001	-1.000778e+001
1.340166956619105e-001	1.000756e+001	-1.000756e+001
1.349932581619105e-001	1.000713e+001	-1.000713e+001
1.359698206619105e-001	1.000686e+001	-1.000686e+001
1.365651485411596e-001	1.000706e+001	-1.000706e+001
1.368839620581464e-001	1.000743e+001	-1.000743e+001
1.371449952590372e-001	1.000785e+001	-1.000785e+001
1.374146442031083e-001	1.000829e+001	-1.000829e+001
1.377182655771911e-001	1.000870e+001	-1.000870e+001
1.381052511806589e-001	1.000901e+001	-1.000901e+001
1.387322504154295e-001	1.000907e+001	-1.000907e+001
1.395748011716677e-001	1.000877e+001	-1.000877e+001
1.404802418346669e-001	1.000834e+001	-1.000834e+001
1.414568043346669e-001	1.000789e+001	-1.000789e+001
1.424333668346669e-001	1.000745e+001	-1.000745e+001
1.434099293346669e-001	1.000705e+001	-1.000705e+001
1.443864918346669e-001	1.000673e+001	-1.000673e+001
1.445085621471669e-001	1.000674e+001	-1.000674e+001
1.447527027721669e-001	1.000693e+001	-1.000693e+001
1.452409840221669e-001	1.000753e+001	-1.000753e+001
1.455077907074241e-001	1.000794e+001	-1.000794e+001
1.457610313670275e-001	1.000834e+001	-1.000834e+001
1.460564544072321e-001	1.000874e+001	-1.000874e+001
1.464464802558888e-001	1.000904e+001	-1.000904e+001
1.470783102690211e-001	1.000909e+001	-1.000909e+001
1.479233694457529e-001	1.000879e+001	-1.000879e+001
1.486701982785205e-001	1.000843e+001	-1.000843e+001
1.493012663669079e-001	1.000814e+001	-1.000814e+001
1.499315513699066e-001	1.000785e+001	-1.000785e+001
1.505083493442391e-001	1.000759e+001	-1.000759e+001
1.513140543787483e-001	1.000723e+001	-1.000723e+001
1.522906168787483e-001	1.000694e+001	-1.000694e+001
1.530950123281576e-001	1.000701e+001	-1.000701e+001
1.532081588475842e-001	1.000710e+001	-1.000710e+001
1.534344518864373e-001	1.000741e+001	-1.000741e+001
1.538870379641434e-001	1.000809e+001	-1.000809e+001
1.541428556671747e-001	1.000848e+001	-1.000848e+001
1.544078163584710e-001	1.000881e+001	-1.000881e+001
1.548091265510257e-001	1.000909e+001	-1.000909e+001
1.554588609087022e-001	1.000912e+001	-1.000912e+001
1.563301024703734e-001	1.000880e+001	-1.000880e+001
1.572492172271958e-001	1.000837e+001	-1.000837e+001
1.582257797271958e-001	1.000792e+001	-1.000792e+001
1.592023422271958e-001	1.000747e+001	-1.000747e+001
1.601789047271958e-001	1.000710e+001	-1.000710e+001
1.611707260162583e-001	1.000686e+001	-1.000686e+001
1.613843490631333e-001	1.000697e+001	-1.000697e+001
1.616284896881333e-001	1.000724e+001	-1.000724e+001
1.621167709381333e-001	1.000793e+001	-1.000793e+001
1.624338095626405e-001	1.000841e+001	-1.000841e+001
1.627253939251722e-001	1.000879e+001	-1.000879e+001
1.631168427477917e-001	1.000908e+001	-1.000908e+001
1.637509327835266e-001	1.000912e+001	-1.000912e+001
1.646051212773010e-001	1.000881e+001	-1.000881e+001
1.653454952675287e-001	1.000846e+001	-1.000846e+001
1.659746077537841e-001	1.000817e+001	-1.000817e+001
1.666026990375901e-001	1.000788e+001	-1.000788e+001
1.671795001124388e-001	1.000762e+001	-1.000762e+001
1.679948364039315e-001	1.000725e+001	-1.000725e+001
1.689713989039315e-001	1.000697e+001	-1.000697e+001
1.697674226453316e-001	1.000704e+001	-1.000704e+001
1.698801541843748e-001	1.000713e+001	-1.000713e+001
1.701056172624613e-001	1.000743e+001	-1.000743e+001
1.705565434186342e-001	1.000811e+001	-1.000811e+001
1.708155288164680e-001	1.000849e+001	-1.000849e+001
1.710767156403448e-001	1.000882e+001	-1.000882e+001
1.714794227796891e-001	1.000910e+001	-1.000910e+001
1.721313707203143e-001	1.000913e+001	-1.000913e+001
1.730059789560638e-001	1.000881e+001	-1.000881e+001
1.739268136397221e-001	1.000837e+001	-1.000837e+001
1.749033761397221e-001	1.000792e+001	-1.000792e+001
1.758799386397221e-001	1.000748e+001	-1.000748e+001
1.768565011397221e-001	1.000711e+001	-1.000711e+001
1.778483224287846e-001	1.000688e+001	-1.000688e+001
1.780619454756596e-001	1.000700e+001	-1.000700e+001
1.783060861006596e-001	1.000727e+001	-1.000727e+001
1.787943673506596e-001	1.000796e+001	-1.000796e+001
1.790774566513918e-001	1.000838e+001	-1.000838e+001
1.793834983911991e-001	1.000879e+001	-1.000879e+001
1.797695861066921e-001	1.000908e+001	-1.000908e+001
1.803951580934610e-001	1.000913e+001	-1.000913e+001
1.812413914783022e-001	1.000882e+001	-1.000882e+001
1.819895664066950e-001	1.000847e+001	-1.000847e+001
1.826214009328896e-001	1.000817e+001	-1.000817e+001
1.832525785819477e-001	1.000788e+001	-1.000788e+001
1.838311024157188e-001	1.000762e+001	-1.000762e+001
1.846166529538472e-001	1.000727e+001	-1.000727e+001
1.855932154538472e-001	1.000698e+001	-1.000698e+001
1.864157848196332e-001	1.000704e+001	-1.000704e+001
1.865298375227229e-001	1.000712e+001	-1.000712e+001
1.867579429289023e-001	1.000742e+001	-1.000742e+001
1.872141537412611e-001	1.000810e+001	-1.000810e+001
1.874652743696668e-001	1.000848e+001	-1.000848e+001
1.877370925034815e-001	1.000882e+001	-1.000882e+001
1.881358638405978e-001	1.000910e+001	-1.000910e+001
1.887815735161088e-001	1.000913e+001	-1.000913e+001
1.896507187244346e-001	1.000881e+001	-1.000881e+001
1.905688118426178e-001	1.000838e+001	-1.000838e+001
1.915453743426178e-001	1.000793e+001	-1.000793e+001
